canonical_match_id,sb_match_id,competition_label,season,kickoff_date,lake_sha256,lake_local_path,bridge_id,bridge_confidence,reconciliation_status,home_team_id,away_team_id,target_wdl,reg_home_goals,reg_away_goals,n_events,n_shots,n_shots_with_xg,xg_coverage,xg_fraction_shots,xg_present_snapshot_fraction,max_regulation_minute,has_extra_time,snapshot_count,target_eligible_wdl,target_eligible_xg,target_eligible_event_process,target_eligible_residual,target_eligible_near_term,target_eligible_discipline,target_eligible_power,exclusion_reason,primary_fold,loco_fold,is_2026_wc_excluded
fifa_world_cup_2022__sb3857258,3857258,FIFA World Cup 2022,2022,2022-11-24,0b47aafb78f7a131cf536753291ec3be96a54509407ec7e400c143730ae4db74,objects/0b/0b47aafb78f7a131cf536753291ec3be96a54509407ec7e400c143730ae4db74.json,f04bbbbecb34c9aa,exact,exact,781,786,H,2,0,3656,28,28,available_verified,1.0,0.8913,97.133,False,138,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857259,3857259,FIFA World Cup 2022,2022,2022-11-28,54006e5292f8a12a121d39c68a796d8fbe94c0f93304558a40bb80d81972f264,objects/54/54006e5292f8a12a121d39c68a796d8fbe94c0f93304558a40bb80d81972f264.json,928a699c49a903bb,exact,exact,2722,786,D,3,3,3270,28,28,available_verified,1.0,0.9732,96.217,False,149,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857260,3857260,FIFA World Cup 2022,2022,2022-11-30,7d619884b464cb63bb5ae13085cc3e6f2390cb2c6ef42107e2f85abb751579e7,objects/7d/7d619884b464cb63bb5ae13085cc3e6f2390cb2c6ef42107e2f85abb751579e7.json,f9ee72e09972afed,exact,mismatch_regulation_goals,799,794,A,0,2,2912,36,36,available_verified,1.0,0.9924,97.633,False,132,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857261,3857261,FIFA World Cup 2022,2022,2022-11-29,ec4f9d3ebb2fe5dd32664a60fec79c4e5b4536748315f35fca050fd7f8bb23c2,objects/ec/ec4f9d3ebb2fe5dd32664a60fec79c4e5b4536748315f35fca050fd7f8bb23c2.json,bcf259d61d29600e,exact,exact,907,768,A,0,3,3315,25,25,available_verified,1.0,0.9636,94.0,False,110,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857262,3857262,FIFA World Cup 2022,2022,2022-12-02,f67026e3be8362a24da7df778ca96cdfc631bef071b07b4edb6cef1cb1eafacf,objects/f6/f67026e3be8362a24da7df778ca96cdfc631bef071b07b4edb6cef1cb1eafacf.json,6dd110f13bffdca8,exact,wdl_target_conflict,791,780,D,1,1,3378,25,25,available_verified,1.0,0.9487,96.983,False,117,False,False,False,False,False,False,False,wdl_target_conflict:wdl_target_conflict,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857263,3857263,FIFA World Cup 2022,2022,2022-11-27,16617ba95154db870ba833156348acfafa037730391ec0f8fe3f2635eba135ad,objects/16/16617ba95154db870ba833156348acfafa037730391ec0f8fe3f2635eba135ad.json,845bbf9b43596ff5,exact,exact,772,770,D,1,1,3603,18,18,available_verified,1.0,0.9573,95.817,False,117,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857264,3857264,FIFA World Cup 2022,2022,2022-11-30,b5e2357a818badd8b294b854b2b327ea7a07cdf7a627973f20a81ebf98e494ce,objects/b5/b5e2357a818badd8b294b854b2b327ea7a07cdf7a627973f20a81ebf98e494ce.json,3e0f1e40949cb532,exact,exact,789,779,A,0,2,4052,28,28,available_verified,1.0,0.9489,96.017,False,137,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857265,3857265,FIFA World Cup 2022,2022,2022-11-22,ed76f94790148cc865622a26fd3d29df3d5253bd04bf053c0207dc0d15e6c0a6,objects/ed/ed76f94790148cc865622a26fd3d29df3d5253bd04bf053c0207dc0d15e6c0a6.json,b451525e9a5c557f,exact,exact,794,789,D,0,0,3184,17,17,available_verified,1.0,0.9407,97.383,False,118,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857266,3857266,FIFA World Cup 2022,2022,2022-11-26,f375137a64c13b2c22e456fae9394bc810ca2bb98a439d94da18fea1365a98a8,objects/f3/f375137a64c13b2c22e456fae9394bc810ca2bb98a439d94da18fea1365a98a8.json,c84e0d8dd22a6f2a,exact,exact,771,776,H,2,1,3853,31,31,available_verified,1.0,0.9462,97.15,False,130,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857267,3857267,FIFA World Cup 2022,2022,2022-11-29,7c05c6fa755649d4d882f98817944d6f90613ca424af061d0cfbc080585ac95d,objects/7c/7c05c6fa755649d4d882f98817944d6f90613ca424af061d0cfbc080585ac95d.json,ec4212818042a895,exact,exact,3565,787,A,1,2,2827,22,22,available_verified,1.0,0.9717,96.933,False,106,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857268,3857268,FIFA World Cup 2022,2022,2022-11-23,1e9c9f2cf8b229388e826a32bb04224ab9aadb91e5aa4614ecf66cc07c6caa48,objects/1e/1e9c9f2cf8b229388e826a32bb04224ab9aadb91e5aa4614ecf66cc07c6caa48.json,b476398ec95c6bac,exact,exact,782,1833,H,1,0,3499,31,31,available_verified,1.0,0.9925,95.05,False,133,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857269,3857269,FIFA World Cup 2022,2022,2022-11-28,20c7d2dd0ca6ff6dbfb5ccebfd8dfb4483783de6afded86060aa0043943e258e,objects/20/20c7d2dd0ca6ff6dbfb5ccebfd8dfb4483783de6afded86060aa0043943e258e.json,38f2e70967b6b224,exact,exact,781,773,H,1,0,3786,19,19,available_verified,1.0,0.95,95.917,False,120,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857270,3857270,FIFA World Cup 2022,2022,2022-11-28,29d7a2c5f589c6fe7ffbc97ca0738d0959e900d1f0f3f488d3ff7f91f94c30fb,objects/29/29d7a2c5f589c6fe7ffbc97ca0738d0959e900d1f0f3f488d3ff7f91f94c30fb.json,3642acd96c58e22e,exact,mismatch_regulation_goals,780,783,H,1,0,3441,26,26,available_verified,1.0,0.9811,100.133,False,106,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857271,3857271,FIFA World Cup 2022,2022,2022-11-21,3195e45476b96c3257e15043ac4fe17bbb640c548a4edb74d2c3b3eb8b3519e3,objects/31/3195e45476b96c3257e15043ac4fe17bbb640c548a4edb74d2c3b3eb8b3519e3.json,cbd2fbd2b0095660,exact,mismatch_regulation_goals,768,797,H,6,1,3649,21,21,available_verified,1.0,0.9192,103.083,False,99,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857272,3857272,FIFA World Cup 2022,2022,2022-11-25,9d560f65771f71885fb97643240f0c858d7ddd66410d7fbc6e2783533eb6919b,objects/9d/9d560f65771f71885fb97643240f0c858d7ddd66410d7fbc6e2783533eb6919b.json,143ab97c0a953a8f,exact,exact,768,1839,D,0,0,3519,18,18,available_verified,1.0,0.9508,94.567,False,122,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857273,3857273,FIFA World Cup 2022,2022,2022-11-25,7bee8a23bbf5bf6db47d7668289e80cf8eb4f49cab46b449073f5839b15f450b,objects/7b/7bee8a23bbf5bf6db47d7668289e80cf8eb4f49cab46b449073f5839b15f450b.json,83a40ae62a6094e8,exact,wdl_target_conflict,907,797,D,0,0,3133,31,31,available_verified,1.0,0.9856,102.133,False,139,False,False,False,False,False,False,False,wdl_target_conflict:wdl_target_conflict,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857274,3857274,FIFA World Cup 2022,2022,2022-11-25,40f8b9d5fe6e8e2cb9ea823a99485d142a67eba46b228d237774a687ab3a9d66,objects/40/40f8b9d5fe6e8e2cb9ea823a99485d142a67eba46b228d237774a687ab3a9d66.json,4e0564f52b59cdcf,exact,exact,941,3565,D,1,1,3563,17,17,available_verified,1.0,0.967,96.133,False,91,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857275,3857275,FIFA World Cup 2022,2022,2022-11-30,8531cc2ce4bfab163e2660f8e5dea4f88d97794423ef3d894f789602b1fab610,objects/85/8531cc2ce4bfab163e2660f8e5dea4f88d97794423ef3d894f789602b1fab610.json,f908885ce28923d9,exact,exact,777,771,H,1,0,3564,15,15,available_verified,1.0,0.8017,102.683,False,116,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857276,3857276,FIFA World Cup 2022,2022,2022-12-01,8320cf567b912bac1ff9f5a49deb1263ba5aa2610cf6f3dcf6db60f065bf1e99,objects/83/8320cf567b912bac1ff9f5a49deb1263ba5aa2610cf6f3dcf6db60f065bf1e99.json,2acfb4344f2ac1b4,exact,exact,1833,788,A,1,2,3388,12,12,available_verified,1.0,0.9545,93.9,False,88,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857277,3857277,FIFA World Cup 2022,2022,2022-11-23,0bb3e4c8ad11587af05ca6734d50e6f7ea883db9ff73d79540c434bc50715a0f,objects/0b/0bb3e4c8ad11587af05ca6734d50e6f7ea883db9ff73d79540c434bc50715a0f.json,e5df4d83e8919315,exact,exact,788,785,D,0,0,3719,13,13,available_verified,1.0,0.8889,96.05,False,99,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857278,3857278,FIFA World Cup 2022,2022,2022-11-29,63962cc1cc2b6b0c7e9e12e3e9e9ee855ce7036b8f0aa123e3bdd297a99ec095,objects/63/63962cc1cc2b6b0c7e9e12e3e9e9ee855ce7036b8f0aa123e3bdd297a99ec095.json,3aed18b7e70f038c,exact,exact,797,1839,A,0,1,3596,16,16,available_verified,1.0,0.8678,99.883,False,121,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857279,3857279,FIFA World Cup 2022,2022,2022-11-22,6e35ec73c164565b99684ab534efed808f23f6cb2c75842c8f2b413501ec96fb,objects/6e/6e35ec73c164565b99684ab534efed808f23f6cb2c75842c8f2b413501ec96fb.json,3e109074d37f49a2,exact,exact,771,792,H,4,1,3963,27,27,available_verified,1.0,0.9429,97.217,False,140,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857280,3857280,FIFA World Cup 2022,2022,2022-12-02,78ea79b4145e6d694180fe8eef748531ea96b0d75d18c1f9ccebd0228c7bf017,objects/78/78ea79b4145e6d694180fe8eef748531ea96b0d75d18c1f9ccebd0228c7bf017.json,7901496dfdd23c75,exact,wdl_target_conflict,2722,781,D,0,0,3299,28,28,available_verified,1.0,0.9724,100.1,False,145,False,False,False,False,False,False,False,wdl_target_conflict:wdl_target_conflict,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857281,3857281,FIFA World Cup 2022,2022,2022-11-27,f99ed7e0cb4f7a9c28b05ecae768bd10812f52987060f0edb324fb77ac610375,objects/f9/f99ed7e0cb4f7a9c28b05ecae768bd10812f52987060f0edb324fb77ac610375.json,eb3ce474b07a3282,exact,mismatch_regulation_goals,785,1833,H,3,1,3724,21,21,available_verified,1.0,0.9786,96.017,False,140,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857282,3857282,FIFA World Cup 2022,2022,2022-11-21,2a6d3d04b6257bfc35a2e0c5a35f05a8997a089191ce27d0c2a5f02108f3b9db,objects/2a/2a6d3d04b6257bfc35a2e0c5a35f05a8997a089191ce27d0c2a5f02108f3b9db.json,e58f78b0f479249f,exact,exact,1839,907,D,1,1,3687,13,13,available_verified,1.0,0.8929,100.583,False,112,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857283,3857283,FIFA World Cup 2022,2022,2022-11-27,9dd25252fdcfa200588ad3b8d66b618fa6a01633d34b0327776a006ffd6ba5a3,objects/9d/9dd25252fdcfa200588ad3b8d66b618fa6a01633d34b0327776a006ffd6ba5a3.json,e55d9393b3f48252,exact,mismatch_regulation_goals,782,788,A,0,1,3620,20,20,available_verified,1.0,0.9434,95.233,False,106,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857284,3857284,FIFA World Cup 2022,2022,2022-11-23,669bc6550cbe4dfb70305b04b2b8eacb0de676e576c69e4be209826bb425f0c6,objects/66/669bc6550cbe4dfb70305b04b2b8eacb0de676e576c69e4be209826bb425f0c6.json,a2d31b1a0b71a4ca,exact,exact,770,778,A,1,2,3717,38,38,available_verified,1.0,0.9141,98.15,False,163,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857285,3857285,FIFA World Cup 2022,2022,2022-11-21,b97e53a23b76d1fd7b4895cf68820539e24300e7e0032e4cfe429fca7a95b0fa,objects/b9/b97e53a23b76d1fd7b4895cf68820539e24300e7e0032e4cfe429fca7a95b0fa.json,cbd089198aa68af3,exact,mismatch_regulation_goals,787,941,A,0,1,3133,25,25,available_verified,1.0,0.9781,100.117,False,137,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857286,3857286,FIFA World Cup 2022,2022,2022-11-20,27c12e2f24a7679d7bf60690c0832e61e04e56bdf1d62323c33b93829c673ea9,objects/27/27c12e2f24a7679d7bf60690c0832e61e04e56bdf1d62323c33b93829c673ea9.json,de8988933e0474bd,exact,exact,3566,3565,A,0,2,3299,11,11,available_verified,1.0,0.7738,95.317,False,84,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857287,3857287,FIFA World Cup 2022,2022,2022-11-24,5cf5213afda5d31a431fb1dc26d8f5403aea0d7f9dec82a04fe4787ef0152f2c,objects/5c/5cf5213afda5d31a431fb1dc26d8f5403aea0d7f9dec82a04fe4787ef0152f2c.json,f8fa710497924140,exact,exact,783,791,D,0,0,3462,17,17,available_verified,1.0,0.9223,97.783,False,103,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857288,3857288,FIFA World Cup 2022,2022,2022-11-26,850f40e36dfadd46ae4660e15558308b5855406821c32d477648272e3fd6be11,objects/85/850f40e36dfadd46ae4660e15558308b5855406821c32d477648272e3fd6be11.json,0d4cf8371837520a,exact,exact,777,792,A,0,1,3359,23,23,available_verified,1.0,0.9474,96.283,False,133,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857289,3857289,FIFA World Cup 2022,2022,2022-11-26,8c0d993f9e80602812ec0e73959a4a88a617d14414a2decd3ecfbfebdfab2e08,objects/8c/8c0d993f9e80602812ec0e73959a4a88a617d14414a2decd3ecfbfebdfab2e08.json,6c346725cac56200,exact,exact,779,794,H,2,0,3375,9,9,available_verified,1.0,0.8933,96.483,False,75,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857290,3857290,FIFA World Cup 2022,2022,2022-11-24,eb446ea4a6227a31b589a2c9e4b3c557a15a763723326611e1c03ec90640e97c,objects/eb/eb446ea4a6227a31b589a2c9e4b3c557a15a763723326611e1c03ec90640e97c.json,9e62e55b88dc258d,exact,exact,773,2722,H,1,0,3601,15,15,available_verified,1.0,0.9365,96.233,False,126,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857291,3857291,FIFA World Cup 2022,2022,2022-11-23,85918fc69760bc1b208f5cfb49ef4f44337673558b5d1e00909844e91810a570,objects/85/85918fc69760bc1b208f5cfb49ef4f44337673558b5d1e00909844e91810a570.json,bbc6b2cbe59ff3ea,exact,mismatch_regulation_goals,772,795,H,6,0,4351,17,17,available_verified,1.0,0.9565,98.067,False,115,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857292,3857292,FIFA World Cup 2022,2022,2022-12-01,1836a8dbdd33472eb3f1e57a898abfd9a944870e45dce8a83984445281ac2fb0,objects/18/1836a8dbdd33472eb3f1e57a898abfd9a944870e45dce8a83984445281ac2fb0.json,7daaee98475ec516,exact,exact,795,770,A,2,4,3869,38,38,available_verified,1.0,0.9886,100.033,False,176,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857293,3857293,FIFA World Cup 2022,2022,2022-12-02,a995a7ced8343eb536cbfd8cd16a42f8613312672b3485baed1d573fc2c341f7,objects/a9/a995a7ced8343eb536cbfd8cd16a42f8613312672b3485baed1d573fc2c341f7.json,2755607c4622d115,exact,exact,4885,783,A,0,2,3495,21,21,available_verified,1.0,0.8909,100.167,False,110,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857294,3857294,FIFA World Cup 2022,2022,2022-11-29,a5f13d9cb976c9e695ccd4ef449ff63ae1c5a1f7da2ecfb00603f23d6dc65a56,objects/a5/a5f13d9cb976c9e695ccd4ef449ff63ae1c5a1f7da2ecfb00603f23d6dc65a56.json,f351e87c5d11d323,exact,exact,941,3566,H,2,0,4311,18,18,available_verified,1.0,0.9802,96.05,False,101,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857295,3857295,FIFA World Cup 2022,2022,2022-11-27,a59119793b57b85db364f1c9148f2c8ba1243555c7a25972e947b4d0aa36bb37,objects/a5/a59119793b57b85db364f1c9148f2c8ba1243555c7a25972e947b4d0aa36bb37.json,619f68a54810c4f6,exact,exact,778,795,A,0,1,3825,17,17,available_verified,1.0,0.9348,96.35,False,92,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857296,3857296,FIFA World Cup 2022,2022,2022-12-01,e86579ac60aa4fec884716d3cc438610cc1a61c8453cd339c9223098be665a7c,objects/e8/e86579ac60aa4fec884716d3cc438610cc1a61c8453cd339c9223098be665a7c.json,1e8def55b3f1a21e,exact,exact,785,782,D,0,0,4116,27,27,available_verified,1.0,0.9752,93.983,False,161,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857297,3857297,FIFA World Cup 2022,2022,2022-11-26,ba51d6820d4b5e19e3dc858d4e111b9214696c5d5ccd78eae6eb97306d26a49d,objects/ba/ba51d6820d4b5e19e3dc858d4e111b9214696c5d5ccd78eae6eb97306d26a49d.json,9a5351fee156e820,exact,exact,789,799,H,2,0,3202,26,26,available_verified,1.0,0.9412,97.083,False,136,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857298,3857298,FIFA World Cup 2022,2022,2022-11-24,1d83208ea85fbadbacf2a8886a62a14bb5202bd57b494606b0ccdbe10709ab51,objects/1d/1d83208ea85fbadbacf2a8886a62a14bb5202bd57b494606b0ccdbe10709ab51.json,44075a9da90df0fa,exact,exact,780,4885,H,3,2,3738,20,20,available_verified,1.0,0.9744,100.117,False,117,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857299,3857299,FIFA World Cup 2022,2022,2022-11-28,b5e3534f6838cba64bcc46dfbef5bc14b768f35ad5aea2038e2990fe19c989c0,objects/b5/b5e3534f6838cba64bcc46dfbef5bc14b768f35ad5aea2038e2990fe19c989c0.json,76fa3a7afcaeba4c,exact,exact,791,4885,A,2,3,3346,28,28,available_verified,1.0,0.9635,100.917,False,137,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857300,3857300,FIFA World Cup 2022,2022,2022-11-22,76fa92d3cc2d235a47eed0a7a722332a7c3ec5d3386a8785102eeec69db80ee8,objects/76/76fa92d3cc2d235a47eed0a7a722332a7c3ec5d3386a8785102eeec69db80ee8.json,27eb904ea4d0e17c,exact,exact,779,799,A,1,2,3329,18,18,available_verified,1.0,0.9739,103.833,False,115,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3857301,3857301,FIFA World Cup 2022,2022,2022-11-25,6a211a48871d386e146b6cd416d47d1e94244c5798feedce121e6d169286f0a3,objects/6a/6a211a48871d386e146b6cd416d47d1e94244c5798feedce121e6d169286f0a3.json,9d60e92a0461cd43,exact,exact,3566,787,A,1,3,3546,22,22,available_verified,1.0,0.9741,96.033,False,116,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869117,3869117,FIFA World Cup 2022,2022,2022-12-03,1b0e02160e25013b840c716b304ba1bc7b9254cb044e2ca216d582f0ede3eaf0,objects/1b/1b0e02160e25013b840c716b304ba1bc7b9254cb044e2ca216d582f0ede3eaf0.json,1ff1dc3521f64266,exact,exact,941,1839,H,3,1,3582,29,29,available_verified,1.0,0.9779,96.167,False,136,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869118,3869118,FIFA World Cup 2022,2022,2022-12-04,b9a98ce90b475f5308bca34d6dde87f332091e61fe78d45badbf3fed53dffc9f,objects/b9/b9a98ce90b475f5308bca34d6dde87f332091e61fe78d45badbf3fed53dffc9f.json,1f4cf880bf3deff1,exact,exact,768,787,H,3,0,3505,18,18,available_verified,1.0,0.8155,94.2,False,103,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869151,3869151,FIFA World Cup 2022,2022,2022-12-03,0157c399b6ff7ec46b265024b5a98ee878d73a8a1a0d5966de3a3d1cfb56a414,objects/01/0157c399b6ff7ec46b265024b5a98ee878d73a8a1a0d5966de3a3d1cfb56a414.json,b7c98632d2a8eff1,exact,exact,779,792,H,2,1,4150,19,19,available_verified,1.0,0.9059,97.367,False,85,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869152,3869152,FIFA World Cup 2022,2022,2022-12-04,750ec4a0672adb8c85e89c7bc9e150b911d21a4d2172652273094c8aa7d4c095,objects/75/750ec4a0672adb8c85e89c7bc9e150b911d21a4d2172652273094c8aa7d4c095.json,71e36dcf988e8c78,exact,mismatch_regulation_goals,771,789,H,2,0,3618,28,28,available_verified,1.0,0.9767,99.267,False,129,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869219,3869219,FIFA World Cup 2022,2022,2022-12-05,717f0a1e9923bc43528546c29267c5195e071fdc3f6d63563c0d58e58fb3ec40,objects/71/717f0a1e9923bc43528546c29267c5195e071fdc3f6d63563c0d58e58fb3ec40.json,9a47ce1dfd478655,exact,exact,778,785,D,1,1,4559,38,38,available_verified,1.0,0.9615,94.0,True,130,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869220,3869220,FIFA World Cup 2022,2022,2022-12-06,ca1d27f3a1b2454bf9d0b0b5e44aedecf01f39dde8ee1f3b6198acad3f24f966,objects/ca/ca1d27f3a1b2454bf9d0b0b5e44aedecf01f39dde8ee1f3b6198acad3f24f966.json,09e73783a3424896,exact,exact,788,772,D,0,0,4750,25,25,available_verified,1.0,0.9278,95.183,True,97,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869253,3869253,FIFA World Cup 2022,2022,2022-12-05,c6081e65da563f21c7f902bcf2f70d4fe26f4ac7d34a867388c1d5e6f21091d5,objects/c6/c6081e65da563f21c7f902bcf2f70d4fe26f4ac7d34a867388c1d5e6f21091d5.json,2704db125d63c82b,exact,exact,781,791,H,4,1,4046,26,26,available_verified,1.0,0.9627,93.967,False,134,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869254,3869254,FIFA World Cup 2022,2022,2022-12-06,8317fefc7c2c0e4e072064b844077849856860ef81ef29c97916fd1c19ba7d44,objects/83/8317fefc7c2c0e4e072064b844077849856860ef81ef29c97916fd1c19ba7d44.json,c6557c7ac49a9505,exact,mismatch_regulation_goals,780,773,H,5,1,3422,25,25,available_verified,1.0,0.9492,94.133,False,118,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869321,3869321,FIFA World Cup 2022,2022,2022-12-09,dd0472e758207eea4dc1726c778f506e91c1f630b3020b101cf111267c2621ed,objects/dd/dd0472e758207eea4dc1726c778f506e91c1f630b3020b101cf111267c2621ed.json,8f3a95924b1c901e,exact,wdl_target_conflict,941,779,A,1,2,4708,31,31,available_verified,1.0,0.9579,102.667,True,95,False,False,False,False,False,False,False,wdl_target_conflict:wdl_target_conflict,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869354,3869354,FIFA World Cup 2022,2022,2022-12-10,50c32503dc49d25430e9cbf254160bce7e1c7ee0975be826dbf4da413f4c280e,objects/50/50c32503dc49d25430e9cbf254160bce7e1c7ee0975be826dbf4da413f4c280e.json,f152fa355729153e,exact,exact,768,771,A,1,2,3239,24,24,available_verified,1.0,0.9744,100.483,False,117,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869420,3869420,FIFA World Cup 2022,2022,2022-12-09,0936838f0a1a27df11352a4b96c6265b3ef89b164ff96817e46ae6619f0ab164,objects/09/0936838f0a1a27df11352a4b96c6265b3ef89b164ff96817e46ae6619f0ab164.json,65ae6e636ad3df75,exact,exact,785,781,D,0,0,5145,37,37,available_verified,1.0,0.9739,93.833,True,115,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869486,3869486,FIFA World Cup 2022,2022,2022-12-10,455127b456021593874476ee8b5dad01b0166b8da814c095300b6ed608a08993,objects/45/455127b456021593874476ee8b5dad01b0166b8da814c095300b6ed608a08993.json,7d8b5113f78d2a82,exact,exact,788,780,H,1,0,3381,21,21,available_verified,1.0,0.9649,98.033,False,114,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869519,3869519,FIFA World Cup 2022,2022,2022-12-13,4ee7a0a1484045f49d42e74b7ca1881446ca7245087c6b6d47e536d47d58da6d,objects/4e/4ee7a0a1484045f49d42e74b7ca1881446ca7245087c6b6d47e536d47d58da6d.json,0174b58c7498fc89,exact,exact,779,785,H,3,0,3806,21,21,available_verified,1.0,0.8544,95.033,False,103,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869552,3869552,FIFA World Cup 2022,2022,2022-12-14,a8d0c4c65503004d6e12403815b21f65c101b394b7b42bd6c84fc26357d3868e,objects/a8/a8d0c4c65503004d6e12403815b21f65c101b394b7b42bd6c84fc26357d3868e.json,edf6fd456155659a,exact,exact,771,788,H,2,0,3551,27,27,available_verified,1.0,0.9658,95.967,False,117,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
fifa_world_cup_2022__sb3869684,3869684,FIFA World Cup 2022,2022,2022-12-17,2206de792571a821d762a34c63d189db62f7a9bdacab80ef497545f4191fdd28,objects/22/2206de792571a821d762a34c63d189db62f7a9bdacab80ef497545f4191fdd28.json,e95886d7fbb294c3,exact,exact,785,788,H,2,1,3560,21,21,available_verified,1.0,0.9174,96.15,False,121,True,True,True,True,True,True,True,,2,FIFA World Cup 2022,False
